device_id,device_type,operating_system,ip_address,location
DEV_H_94248,LAPTOP,Windows 11,210.75.217.115,Kiev
DEV_H_90051,MOBILE,Windows 11,199.140.28.203,Sofia
DEV_H_94171,LAPTOP,Windows 11,196.40.243.10,Bucharest
DEV_H_99006,MOBILE,Windows 11,222.134.134.46,Moscow
DEV_H_91078,LAPTOP,Windows 11,196.112.197.194,Moscow
DEV_H_97271,LAPTOP,Android 14,208.71.210.95,Bucharest
DEV_H_92162,MOBILE,Windows 11,198.106.128.190,Moscow
DEV_H_95644,MOBILE,Windows 11,199.140.230.126,Kiev
DEV_H_95557,LAPTOP,Android 14,198.60.189.69,Moscow
DEV_H_94176,MOBILE,Android 14,207.111.213.250,Moscow
DEV_H_97542,LAPTOP,Windows 11,218.99.123.14,Bucharest
DEV_H_90596,LAPTOP,Windows 11,210.158.222.49,Moscow
DEV_H_91075,MOBILE,Windows 11,199.137.85.231,Moscow
DEV_H_92535,LAPTOP,Windows 11,200.99.201.247,Sofia
DEV_H_96827,MOBILE,Android 14,216.103.4.135,Sofia
DEV_H_97408,LAPTOP,Windows 11,215.7.186.251,Sofia
DEV_H_93273,MOBILE,Windows 11,203.54.180.246,Sofia
DEV_H_92739,MOBILE,Windows 11,196.115.89.230,Bucharest
DEV_H_95238,LAPTOP,Android 14,199.208.137.41,Sofia
DEV_H_96348,MOBILE,Android 14,202.11.33.118,Sofia
DEV_H_98630,MOBILE,Windows 11,219.71.165.57,Kiev
DEV_H_96519,LAPTOP,Windows 11,216.125.238.180,Moscow
DEV_H_91769,MOBILE,Windows 11,213.67.168.252,Moscow
DEV_H_95975,MOBILE,Windows 11,197.119.198.138,Moscow
DEV_H_91573,MOBILE,Windows 11,197.121.206.154,Bucharest
DEV_H_99462,MOBILE,Android 14,200.32.85.239,Bucharest
DEV_H_98713,MOBILE,Android 14,205.166.123.89,Kiev
DEV_H_97790,MOBILE,Android 14,205.167.14.78,Bucharest
DEV_H_90055,MOBILE,Windows 11,201.196.84.96,Bucharest
DEV_H_96453,MOBILE,Windows 11,220.244.207.42,Sofia
DEV_H_92798,MOBILE,Android 14,220.105.151.235,Bucharest
DEV_H_90348,MOBILE,Android 14,211.8.19.167,Kiev
DEV_H_97506,LAPTOP,Android 14,206.124.130.144,Sofia
DEV_H_96355,MOBILE,Windows 11,220.223.132.181,Bucharest
DEV_H_91440,LAPTOP,Windows 11,214.111.18.18,Moscow
DEV_H_93270,LAPTOP,Android 14,217.153.73.40,Moscow
DEV_H_94725,MOBILE,Android 14,196.134.38.214,Moscow
DEV_H_93751,MOBILE,Android 14,209.69.159.134,Sofia
DEV_H_92703,MOBILE,Android 14,210.50.35.234,Moscow
DEV_H_91849,LAPTOP,Windows 11,221.102.197.155,Bucharest
DEV_H_97171,MOBILE,Android 14,221.241.83.110,Sofia
DEV_H_94354,LAPTOP,Windows 11,210.118.22.228,Moscow
DEV_H_96771,LAPTOP,Windows 11,200.181.233.5,Bucharest
DEV_H_94671,MOBILE,Android 14,200.117.18.157,Kiev
DEV_H_95680,MOBILE,Android 14,218.138.252.232,Sofia
DEV_H_93036,MOBILE,Windows 11,217.139.119.19,Bucharest
DEV_H_94063,LAPTOP,Android 14,212.111.232.169,Kiev
DEV_H_95291,LAPTOP,Android 14,214.154.106.119,Sofia
DEV_H_94920,MOBILE,Windows 11,213.45.146.183,Moscow
DEV_H_92747,MOBILE,Android 14,220.10.177.171,Bucharest
DEV_H_98482,MOBILE,Android 14,206.30.170.217,Moscow
DEV_H_98920,MOBILE,Windows 11,215.24.115.127,Bucharest
DEV_H_92147,MOBILE,Windows 11,198.229.169.101,Kiev
DEV_H_93946,LAPTOP,Android 14,216.232.223.65,Sofia
DEV_H_90198,LAPTOP,Windows 11,215.185.150.141,Kiev
DEV_H_97578,LAPTOP,Windows 11,205.145.157.46,Kiev
DEV_H_97889,MOBILE,Windows 11,204.109.11.221,Bucharest
DEV_H_97420,LAPTOP,Android 14,201.164.55.99,Kiev
DEV_H_97247,MOBILE,Windows 11,198.202.155.38,Kiev
DEV_H_93409,LAPTOP,Android 14,212.4.120.183,Bucharest
DEV_H_90269,MOBILE,Windows 11,218.235.230.17,Kiev
DEV_H_93469,LAPTOP,Windows 11,206.143.221.219,Sofia
DEV_H_94014,LAPTOP,Android 14,221.174.229.236,Bucharest
DEV_H_99602,MOBILE,Android 14,205.19.222.141,Sofia
DEV_H_93715,MOBILE,Windows 11,197.193.20.50,Sofia
DEV_H_93124,LAPTOP,Windows 11,199.133.60.89,Bucharest
DEV_H_90118,MOBILE,Android 14,203.229.89.226,Sofia
DEV_H_98861,MOBILE,Android 14,212.51.39.251,Kiev
DEV_H_99997,MOBILE,Android 14,205.180.126.165,Kiev
DEV_H_93277,LAPTOP,Android 14,210.213.60.236,Moscow
DEV_H_99341,LAPTOP,Android 14,205.16.136.157,Sofia
DEV_H_98169,LAPTOP,Android 14,219.250.165.246,Moscow
DEV_H_97128,LAPTOP,Windows 11,219.179.31.49,Sofia
DEV_H_95249,LAPTOP,Android 14,212.73.77.163,Moscow
DEV_H_95472,MOBILE,Android 14,201.140.52.28,Moscow
DEV_H_97262,LAPTOP,Windows 11,196.232.254.130,Kiev
DEV_H_98380,MOBILE,Windows 11,197.13.229.114,Sofia
DEV_H_93762,MOBILE,Windows 11,217.8.39.139,Moscow
DEV_H_99143,MOBILE,Windows 11,208.206.143.247,Kiev
DEV_H_95304,LAPTOP,Android 14,214.38.248.238,Sofia
DEV_H_94338,MOBILE,Android 14,198.218.157.4,Sofia
DEV_H_95747,MOBILE,Windows 11,206.232.21.41,Kiev
DEV_H_98419,MOBILE,Windows 11,208.12.141.158,Kiev
DEV_H_90898,LAPTOP,Android 14,201.206.160.188,Moscow
DEV_H_93159,MOBILE,Windows 11,203.152.3.83,Bucharest
DEV_H_98168,LAPTOP,Android 14,221.208.199.240,Kiev
DEV_H_93738,MOBILE,Windows 11,214.245.108.215,Bucharest
DEV_H_91944,LAPTOP,Windows 11,199.113.72.233,Sofia
DEV_H_93015,LAPTOP,Android 14,208.205.117.106,Sofia
DEV_H_96834,LAPTOP,Android 14,202.224.212.116,Kiev
DEV_H_95214,LAPTOP,Windows 11,204.138.22.135,Sofia
DEV_H_93855,LAPTOP,Android 14,215.21.223.246,Kiev
DEV_H_92673,LAPTOP,Android 14,223.166.75.205,Moscow
DEV_H_90866,LAPTOP,Android 14,220.178.191.77,Moscow
DEV_H_99835,LAPTOP,Android 14,196.97.171.147,Sofia
DEV_H_98002,LAPTOP,Windows 11,202.195.108.111,Sofia
DEV_H_99860,LAPTOP,Windows 11,223.82.218.168,Bucharest
DEV_H_98097,MOBILE,Windows 11,204.29.74.216,Sofia
DEV_H_90648,LAPTOP,Windows 11,220.2.177.193,Bucharest
DEV_H_93770,LAPTOP,Windows 11,221.196.46.148,Bucharest
DEV_H_90319,LAPTOP,Android 14,220.90.249.26,Kiev
DEV_H_95307,LAPTOP,Windows 11,200.49.86.166,Kiev
DEV_H_99339,LAPTOP,Windows 11,216.244.184.21,Kiev
DEV_H_91081,LAPTOP,Windows 11,212.10.125.158,Moscow
DEV_H_98693,LAPTOP,Windows 11,223.62.243.206,Sofia
DEV_H_96663,LAPTOP,Windows 11,204.92.139.132,Moscow
DEV_H_99365,MOBILE,Windows 11,202.233.246.42,Sofia
DEV_H_96150,LAPTOP,Android 14,200.250.40.42,Moscow
DEV_H_95507,MOBILE,Windows 11,197.37.41.42,Sofia
DEV_H_97538,LAPTOP,Android 14,216.95.35.245,Bucharest
DEV_H_97765,LAPTOP,Windows 11,223.133.238.136,Sofia
DEV_H_99131,LAPTOP,Windows 11,212.41.42.137,Kiev
DEV_H_99787,MOBILE,Android 14,209.251.182.86,Moscow
DEV_H_99748,MOBILE,Windows 11,223.219.238.248,Moscow
DEV_H_95603,MOBILE,Android 14,196.98.174.45,Moscow
DEV_H_94118,LAPTOP,Windows 11,213.4.104.252,Bucharest
DEV_H_99278,LAPTOP,Android 14,217.41.185.118,Kiev
DEV_H_94408,LAPTOP,Android 14,212.118.207.123,Sofia
DEV_H_97149,LAPTOP,Android 14,221.136.199.146,Moscow
DEV_H_98451,LAPTOP,Windows 11,204.217.207.222,Bucharest
DEV_H_96724,LAPTOP,Android 14,220.47.252.4,Sofia
DEV_H_96378,MOBILE,Android 14,221.108.145.157,Moscow
DEV_H_96960,LAPTOP,Windows 11,202.231.53.220,Kiev
DEV_H_98426,MOBILE,Windows 11,202.143.89.18,Sofia
DEV_H_96961,MOBILE,Android 14,203.17.135.96,Bucharest
DEV_H_93464,LAPTOP,Android 14,201.198.82.215,Sofia
DEV_H_97504,MOBILE,Windows 11,213.91.18.84,Sofia
DEV_H_92379,MOBILE,Windows 11,197.143.71.229,Kiev
DEV_H_97646,MOBILE,Windows 11,218.204.233.171,Kiev
DEV_H_96407,MOBILE,Windows 11,211.91.242.80,Moscow
DEV_H_95640,LAPTOP,Windows 11,202.93.133.188,Bucharest
DEV_H_90254,LAPTOP,Windows 11,198.35.206.48,Moscow
DEV_H_91356,LAPTOP,Windows 11,196.219.116.46,Kiev
DEV_H_96031,LAPTOP,Android 14,210.47.4.186,Moscow
DEV_H_98786,MOBILE,Android 14,206.156.227.92,Sofia
DEV_H_94153,MOBILE,Windows 11,208.150.182.23,Moscow
DEV_H_94107,MOBILE,Android 14,221.147.10.5,Bucharest
DEV_H_90623,LAPTOP,Windows 11,205.5.209.103,Bucharest
DEV_H_91521,LAPTOP,Android 14,200.181.38.176,Moscow
DEV_H_93746,MOBILE,Windows 11,208.18.133.57,Moscow
DEV_H_94054,LAPTOP,Android 14,199.139.47.151,Sofia
DEV_H_90772,MOBILE,Windows 11,202.15.245.221,Sofia
DEV_H_91157,MOBILE,Android 14,209.21.179.168,Bucharest
DEV_H_98052,MOBILE,Android 14,218.22.201.102,Kiev
DEV_H_98479,MOBILE,Windows 11,214.130.124.150,Moscow
DEV_H_97865,LAPTOP,Windows 11,222.171.152.142,Moscow
DEV_H_91985,LAPTOP,Android 14,220.110.56.124,Kiev
DEV_H_94953,LAPTOP,Android 14,202.174.192.237,Kiev
DEV_H_91109,MOBILE,Windows 11,206.31.207.94,Kiev
DEV_H_99115,LAPTOP,Android 14,208.249.122.88,Bucharest
DEV_H_95550,MOBILE,Android 14,211.90.78.27,Sofia
DEV_H_94950,MOBILE,Windows 11,200.37.179.216,Sofia
DEV_H_90933,LAPTOP,Windows 11,196.128.155.62,Moscow
DEV_H_96268,LAPTOP,Windows 11,222.246.114.176,Moscow
DEV_H_92004,LAPTOP,Windows 11,215.115.58.170,Moscow
DEV_H_94487,LAPTOP,Windows 11,204.250.135.99,Kiev
DEV_H_99739,MOBILE,Android 14,203.25.101.234,Kiev
DEV_H_92666,MOBILE,Windows 11,219.14.49.182,Sofia
DEV_H_99078,LAPTOP,Android 14,208.114.53.190,Sofia
DEV_H_96924,MOBILE,Windows 11,206.105.70.13,Kiev
DEV_H_98321,MOBILE,Windows 11,208.76.173.51,Sofia
DEV_H_97386,LAPTOP,Windows 11,213.121.192.14,Bucharest
DEV_H_95487,MOBILE,Windows 11,216.124.35.21,Moscow
DEV_H_97803,LAPTOP,Android 14,196.27.161.47,Sofia
DEV_H_99184,LAPTOP,Windows 11,198.102.42.154,Bucharest
DEV_H_90404,LAPTOP,Android 14,206.8.37.219,Moscow
DEV_H_93848,MOBILE,Android 14,207.31.34.142,Moscow
DEV_H_91030,LAPTOP,Android 14,218.231.119.53,Kiev
DEV_H_90149,MOBILE,Windows 11,211.210.51.34,Bucharest
DEV_H_91938,MOBILE,Windows 11,202.201.76.3,Moscow
DEV_H_92327,MOBILE,Android 14,218.96.33.92,Sofia
DEV_H_91533,LAPTOP,Windows 11,215.29.59.25,Sofia
DEV_H_91982,LAPTOP,Windows 11,202.108.54.234,Sofia
DEV_H_99075,MOBILE,Android 14,221.158.132.38,Moscow
DEV_H_96288,LAPTOP,Windows 11,197.32.141.35,Sofia
DEV_H_98646,MOBILE,Android 14,220.125.121.20,Kiev
DEV_H_96977,MOBILE,Windows 11,213.165.127.212,Sofia
DEV_H_98003,LAPTOP,Windows 11,204.66.148.39,Bucharest
DEV_H_90947,MOBILE,Android 14,200.222.101.160,Moscow
DEV_H_95757,MOBILE,Windows 11,203.205.166.165,Sofia
DEV_H_94036,MOBILE,Windows 11,207.71.70.78,Bucharest
DEV_H_95093,LAPTOP,Android 14,207.216.161.229,Bucharest
DEV_H_93459,LAPTOP,Windows 11,213.22.148.181,Kiev
DEV_H_92558,LAPTOP,Windows 11,217.210.150.99,Bucharest
DEV_H_93633,LAPTOP,Android 14,211.147.220.69,Moscow
DEV_H_94657,LAPTOP,Windows 11,196.111.60.253,Moscow
DEV_H_95563,MOBILE,Windows 11,206.14.140.207,Moscow
DEV_H_91407,LAPTOP,Android 14,209.241.204.104,Sofia
DEV_H_99653,LAPTOP,Windows 11,212.140.196.202,Kiev
DEV_H_98212,LAPTOP,Windows 11,212.247.242.23,Sofia
DEV_H_91986,MOBILE,Windows 11,220.38.44.158,Bucharest
DEV_H_95971,MOBILE,Windows 11,213.55.48.193,Bucharest
DEV_H_90835,MOBILE,Windows 11,199.242.41.129,Bucharest
DEV_H_95373,MOBILE,Windows 11,215.133.216.174,Moscow
DEV_H_90212,MOBILE,Windows 11,205.187.200.200,Sofia
DEV_H_90989,LAPTOP,Android 14,220.51.88.141,Sofia
DEV_H_97087,LAPTOP,Android 14,209.193.191.75,Moscow
DEV_H_94601,MOBILE,Windows 11,223.246.33.156,Moscow
DEV_H_99885,MOBILE,Android 14,218.215.123.73,Bucharest
DEV_H_98934,MOBILE,Android 14,213.241.173.110,Bucharest
DEV_H_93996,MOBILE,Android 14,201.116.163.195,Bucharest
DEV_H_93353,LAPTOP,Android 14,203.213.143.237,Moscow
DEV_H_91060,MOBILE,Windows 11,196.154.11.103,Kiev
DEV_H_92461,MOBILE,Android 14,196.26.46.75,Moscow
DEV_H_95820,LAPTOP,Windows 11,216.51.126.146,Kiev
DEV_H_94811,MOBILE,Windows 11,218.10.162.31,Bucharest
DEV_H_91682,LAPTOP,Android 14,207.72.110.116,Bucharest
DEV_H_90064,LAPTOP,Windows 11,199.112.160.145,Moscow
DEV_H_94500,MOBILE,Windows 11,215.14.219.115,Bucharest
DEV_H_95735,LAPTOP,Android 14,204.213.79.136,Bucharest
DEV_H_99033,MOBILE,Windows 11,211.102.158.136,Kiev
DEV_H_91447,LAPTOP,Windows 11,208.115.62.209,Bucharest
DEV_H_98894,LAPTOP,Windows 11,200.232.60.41,Bucharest
DEV_H_90586,MOBILE,Windows 11,220.60.209.80,Moscow
DEV_H_90115,LAPTOP,Android 14,209.132.112.116,Moscow
DEV_H_94552,MOBILE,Windows 11,199.163.120.173,Moscow
DEV_H_99765,MOBILE,Android 14,197.60.252.5,Moscow
DEV_H_95006,LAPTOP,Windows 11,220.147.178.178,Kiev
DEV_H_96018,MOBILE,Windows 11,212.149.64.20,Kiev
DEV_H_99397,MOBILE,Android 14,207.55.109.254,Moscow
DEV_H_90081,MOBILE,Android 14,211.60.16.45,Moscow
DEV_H_97085,MOBILE,Windows 11,199.128.203.58,Bucharest
DEV_H_93327,LAPTOP,Windows 11,200.85.7.47,Moscow
DEV_H_99217,MOBILE,Windows 11,201.8.228.248,Moscow
DEV_H_90755,MOBILE,Windows 11,199.72.21.166,Sofia
DEV_H_99276,MOBILE,Windows 11,222.71.71.210,Sofia
DEV_H_98063,LAPTOP,Android 14,215.242.2.35,Sofia
DEV_H_99109,LAPTOP,Android 14,210.17.195.140,Bucharest
DEV_H_90292,MOBILE,Android 14,206.64.19.135,Sofia
DEV_H_95522,MOBILE,Android 14,206.245.38.58,Kiev
DEV_H_92422,LAPTOP,Android 14,199.245.30.51,Bucharest
DEV_H_97370,MOBILE,Windows 11,218.211.50.102,Moscow
DEV_H_98206,MOBILE,Windows 11,218.228.227.117,Sofia
DEV_H_98750,LAPTOP,Windows 11,202.240.252.140,Sofia
DEV_H_95937,LAPTOP,Windows 11,203.10.85.193,Sofia
DEV_H_94882,MOBILE,Windows 11,219.208.136.5,Sofia
DEV_H_93343,MOBILE,Android 14,206.252.220.6,Bucharest
DEV_H_91599,MOBILE,Windows 11,196.174.162.136,Kiev
DEV_H_98829,LAPTOP,Android 14,216.220.145.119,Bucharest
DEV_H_98101,LAPTOP,Android 14,198.92.204.152,Kiev
DEV_H_96652,MOBILE,Android 14,217.203.147.6,Bucharest
DEV_H_97494,LAPTOP,Android 14,203.54.78.224,Sofia
DEV_H_91929,MOBILE,Windows 11,204.107.231.7,Sofia
DEV_H_91629,MOBILE,Android 14,215.196.149.67,Sofia
DEV_H_93114,MOBILE,Android 14,203.51.30.176,Bucharest
DEV_H_94092,MOBILE,Android 14,215.162.82.86,Kiev
DEV_H_95723,MOBILE,Android 14,212.17.128.75,Kiev
DEV_H_98474,LAPTOP,Windows 11,220.12.100.39,Moscow
DEV_H_99937,MOBILE,Windows 11,198.192.165.232,Sofia
DEV_H_96385,MOBILE,Android 14,204.151.9.74,Moscow
DEV_H_91510,MOBILE,Windows 11,213.29.61.22,Bucharest
DEV_H_91833,MOBILE,Android 14,199.16.48.104,Kiev
DEV_H_98489,LAPTOP,Windows 11,219.227.239.30,Moscow
DEV_H_93654,LAPTOP,Android 14,217.163.146.29,Sofia
DEV_H_97917,LAPTOP,Android 14,207.85.252.97,Kiev
DEV_H_87623,LAPTOP,Windows 11,203.105.185.21,Kiev
DEV_H_83297,LAPTOP,Android 14,207.115.166.129,Sofia
DEV_H_81797,LAPTOP,Windows 11,198.58.212.103,Bucharest
DEV_H_85018,LAPTOP,Android 14,200.210.84.105,Moscow
DEV_H_86635,MOBILE,Windows 11,214.66.87.144,Kiev
DEV_H_85057,MOBILE,Windows 11,196.177.162.156,Kiev
DEV_H_89291,LAPTOP,Windows 11,223.18.59.147,Sofia
DEV_H_80527,LAPTOP,Android 14,222.15.169.42,Bucharest
DEV_H_84607,MOBILE,Windows 11,211.41.88.86,Sofia
DEV_H_87652,LAPTOP,Windows 11,215.15.134.41,Bucharest
DEV_H_82136,MOBILE,Windows 11,210.74.30.180,Moscow
DEV_H_87680,MOBILE,Windows 11,207.196.9.132,Kiev
DEV_H_86800,LAPTOP,Android 14,210.151.215.231,Sofia
DEV_H_82028,MOBILE,Android 14,208.172.176.196,Bucharest
DEV_H_84986,MOBILE,Windows 11,198.47.127.169,Kiev
DEV_H_86078,MOBILE,Android 14,197.108.222.68,Kiev
DEV_H_85656,MOBILE,Android 14,213.4.241.234,Bucharest
DEV_H_81091,MOBILE,Android 14,220.62.33.101,Sofia
DEV_H_89200,MOBILE,Android 14,197.213.17.206,Bucharest
DEV_H_80052,MOBILE,Android 14,222.42.87.127,Moscow
DEV_H_84127,MOBILE,Windows 11,208.77.236.73,Bucharest
DEV_H_80110,LAPTOP,Android 14,223.247.140.11,Bucharest
DEV_H_87712,MOBILE,Android 14,207.95.230.13,Kiev
DEV_H_89927,MOBILE,Windows 11,207.105.192.216,Sofia
DEV_H_83124,LAPTOP,Android 14,205.123.251.38,Bucharest
DEV_H_85009,MOBILE,Android 14,219.215.174.201,Moscow
DEV_H_82020,MOBILE,Android 14,217.59.232.50,Moscow
DEV_H_83998,LAPTOP,Windows 11,215.123.253.181,Bucharest
DEV_H_80928,MOBILE,Android 14,214.125.201.237,Sofia
DEV_H_86160,MOBILE,Android 14,205.248.153.134,Bucharest
DEV_H_88439,LAPTOP,Android 14,212.152.151.95,Sofia
DEV_H_83150,LAPTOP,Windows 11,213.196.65.12,Sofia
DEV_H_86231,MOBILE,Android 14,220.77.218.70,Bucharest
DEV_H_85719,MOBILE,Windows 11,211.182.41.138,Sofia
DEV_H_89203,LAPTOP,Windows 11,206.170.223.119,Moscow
DEV_H_84815,MOBILE,Windows 11,209.155.252.253,Moscow
DEV_H_83456,MOBILE,Android 14,220.38.170.116,Moscow
DEV_H_83460,LAPTOP,Android 14,218.108.234.53,Moscow
DEV_H_85553,MOBILE,Windows 11,203.66.57.99,Sofia
DEV_H_80857,MOBILE,Windows 11,196.146.65.72,Moscow
DEV_H_87031,LAPTOP,Windows 11,201.115.165.91,Moscow
DEV_H_84012,LAPTOP,Android 14,207.63.10.216,Moscow
DEV_H_80345,MOBILE,Windows 11,203.146.138.207,Bucharest
DEV_H_81285,LAPTOP,Windows 11,210.121.210.189,Sofia
DEV_H_83042,LAPTOP,Windows 11,223.80.163.179,Sofia
DEV_H_85111,MOBILE,Windows 11,213.206.29.242,Sofia
DEV_H_80712,LAPTOP,Android 14,223.60.246.183,Sofia
DEV_H_81806,MOBILE,Android 14,214.17.111.172,Kiev
DEV_H_85222,MOBILE,Windows 11,213.30.140.116,Moscow
DEV_H_82884,LAPTOP,Android 14,196.212.148.41,Moscow
DEV_H_84105,LAPTOP,Windows 11,213.97.157.123,Moscow
DEV_H_84944,LAPTOP,Windows 11,196.68.164.181,Kiev
DEV_H_81717,MOBILE,Android 14,220.162.238.115,Sofia
DEV_H_82350,LAPTOP,Windows 11,222.118.167.134,Kiev
DEV_H_84250,LAPTOP,Windows 11,208.84.247.70,Sofia
DEV_H_85837,MOBILE,Android 14,213.180.195.156,Sofia
DEV_H_89082,MOBILE,Android 14,207.226.198.16,Bucharest
DEV_H_81289,MOBILE,Android 14,216.115.243.9,Kiev
DEV_H_85339,LAPTOP,Android 14,223.67.23.239,Moscow
DEV_H_80613,LAPTOP,Android 14,197.136.200.241,Bucharest
DEV_H_88435,MOBILE,Android 14,223.10.112.146,Moscow
DEV_H_82455,MOBILE,Android 14,220.89.70.106,Kiev
DEV_H_86213,MOBILE,Windows 11,219.108.211.173,Moscow
DEV_H_82471,MOBILE,Android 14,210.167.43.120,Sofia
DEV_H_87192,LAPTOP,Windows 11,219.7.119.23,Moscow
DEV_H_82618,MOBILE,Windows 11,215.69.48.244,Kiev
DEV_H_80810,LAPTOP,Windows 11,204.197.113.34,Sofia
DEV_H_84309,LAPTOP,Android 14,219.23.250.80,Sofia
DEV_H_86802,LAPTOP,Windows 11,210.221.221.90,Sofia
DEV_H_88167,MOBILE,Windows 11,221.112.179.113,Moscow
DEV_H_85073,MOBILE,Windows 11,223.187.225.187,Sofia
DEV_H_83225,MOBILE,Android 14,213.212.144.245,Moscow
DEV_H_82458,MOBILE,Android 14,211.238.2.217,Kiev
DEV_H_80015,LAPTOP,Windows 11,215.159.207.33,Bucharest
DEV_H_89591,LAPTOP,Windows 11,211.56.250.30,Bucharest
DEV_H_84161,LAPTOP,Windows 11,217.194.116.171,Kiev
DEV_H_87835,MOBILE,Windows 11,199.130.233.86,Sofia
DEV_H_88913,MOBILE,Android 14,197.4.63.59,Sofia
DEV_H_85226,LAPTOP,Windows 11,200.219.174.153,Kiev
DEV_H_84464,MOBILE,Windows 11,215.240.209.134,Sofia
DEV_H_85483,MOBILE,Android 14,202.129.111.19,Kiev
DEV_H_86533,MOBILE,Windows 11,207.143.150.171,Kiev
DEV_H_88606,MOBILE,Android 14,210.250.97.98,Kiev
DEV_H_85938,LAPTOP,Windows 11,211.66.156.219,Sofia
DEV_H_82259,LAPTOP,Android 14,208.178.88.159,Moscow
DEV_H_88512,LAPTOP,Android 14,205.223.222.37,Kiev
DEV_H_88848,LAPTOP,Windows 11,209.122.206.3,Moscow
DEV_H_82866,LAPTOP,Android 14,203.63.26.152,Moscow
DEV_H_81452,LAPTOP,Android 14,220.221.67.230,Kiev
DEV_H_84078,LAPTOP,Windows 11,215.99.159.183,Kiev
DEV_H_85679,LAPTOP,Windows 11,207.242.229.82,Moscow
DEV_H_89177,MOBILE,Windows 11,219.93.157.189,Kiev
DEV_H_88716,LAPTOP,Windows 11,219.42.89.152,Bucharest
DEV_H_86125,LAPTOP,Windows 11,223.159.43.65,Bucharest
DEV_H_86628,LAPTOP,Android 14,198.100.172.189,Kiev
DEV_H_81509,LAPTOP,Windows 11,198.165.230.146,Sofia
DEV_H_82686,MOBILE,Android 14,212.28.28.108,Sofia
DEV_H_86403,MOBILE,Windows 11,211.170.191.66,Sofia
DEV_H_81732,LAPTOP,Windows 11,201.218.237.233,Sofia
DEV_H_85640,LAPTOP,Windows 11,201.216.225.113,Sofia
DEV_H_82976,LAPTOP,Android 14,217.228.114.185,Bucharest
DEV_H_84490,MOBILE,Windows 11,205.208.175.21,Bucharest
DEV_H_85156,MOBILE,Android 14,197.36.201.123,Kiev
DEV_H_81787,LAPTOP,Android 14,206.40.61.43,Sofia
DEV_H_84435,MOBILE,Android 14,199.11.173.125,Kiev
DEV_H_87368,MOBILE,Android 14,212.159.197.149,Bucharest
DEV_H_81490,MOBILE,Windows 11,216.191.72.229,Moscow
DEV_H_88485,MOBILE,Windows 11,201.221.192.80,Moscow
DEV_H_82246,LAPTOP,Windows 11,201.176.214.183,Sofia
DEV_H_87046,MOBILE,Windows 11,210.216.133.194,Kiev
DEV_H_83649,MOBILE,Windows 11,215.37.173.19,Sofia
DEV_H_87235,LAPTOP,Windows 11,201.212.10.193,Bucharest
DEV_H_85166,MOBILE,Windows 11,204.32.133.231,Bucharest
DEV_H_88503,LAPTOP,Android 14,208.19.86.248,Moscow
DEV_H_85595,MOBILE,Windows 11,208.187.116.194,Sofia
DEV_H_88948,MOBILE,Windows 11,206.83.148.74,Bucharest
DEV_H_83132,LAPTOP,Windows 11,216.55.69.5,Bucharest
DEV_H_86813,LAPTOP,Windows 11,221.240.185.39,Kiev
DEV_H_89547,MOBILE,Android 14,203.55.243.234,Kiev
DEV_H_89333,LAPTOP,Android 14,210.250.16.77,Kiev
DEV_H_80674,LAPTOP,Windows 11,221.115.9.156,Kiev
DEV_H_85615,MOBILE,Windows 11,205.21.142.44,Sofia
DEV_H_84053,LAPTOP,Android 14,196.170.78.24,Kiev
DEV_H_89152,LAPTOP,Windows 11,205.49.142.241,Kiev
DEV_H_80346,LAPTOP,Windows 11,219.164.103.149,Kiev
DEV_H_86493,LAPTOP,Android 14,204.253.231.155,Bucharest
DEV_H_86595,MOBILE,Windows 11,214.43.126.83,Kiev
DEV_H_82461,LAPTOP,Windows 11,216.67.145.11,Bucharest
DEV_H_85235,MOBILE,Windows 11,198.15.81.241,Bucharest
DEV_H_81718,LAPTOP,Windows 11,216.206.17.242,Bucharest
DEV_H_81978,MOBILE,Windows 11,217.75.38.95,Moscow
DEV_H_83039,LAPTOP,Android 14,212.88.104.134,Moscow
DEV_H_88784,LAPTOP,Windows 11,220.58.7.166,Kiev
DEV_H_81979,LAPTOP,Android 14,213.83.98.135,Bucharest
DEV_H_84307,LAPTOP,Windows 11,219.94.60.249,Moscow
DEV_H_87453,MOBILE,Windows 11,209.102.145.174,Sofia
DEV_H_86503,MOBILE,Windows 11,218.252.238.107,Bucharest
DEV_H_86526,LAPTOP,Android 14,202.212.63.197,Bucharest
DEV_H_83789,MOBILE,Android 14,214.97.38.23,Bucharest
DEV_H_86771,MOBILE,Windows 11,207.68.72.235,Bucharest
DEV_H_80831,MOBILE,Android 14,206.213.14.122,Kiev
DEV_H_85098,LAPTOP,Android 14,197.19.29.233,Moscow
DEV_H_88838,MOBILE,Windows 11,208.156.210.183,Moscow
DEV_H_83178,LAPTOP,Windows 11,218.14.144.130,Sofia
DEV_H_85907,LAPTOP,Android 14,207.245.225.236,Moscow
DEV_H_88847,LAPTOP,Android 14,212.252.13.98,Bucharest
DEV_H_85618,LAPTOP,Android 14,198.141.244.182,Kiev
DEV_H_83698,MOBILE,Windows 11,202.214.79.165,Sofia
DEV_H_80835,MOBILE,Windows 11,216.92.54.209,Bucharest
DEV_H_87438,LAPTOP,Android 14,203.81.57.209,Moscow
DEV_H_86040,LAPTOP,Android 14,208.46.90.91,Bucharest
DEV_H_80846,LAPTOP,Windows 11,202.242.66.112,Sofia
